nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,mean_number_parcel_handover,execution_time,CT_reduction_perc,UT_increase_perc
20,10,14,11,LOCALSEARCH-LB,3690.3864,1.0082,0.5714,2162.6634,0.586,0.4,18.26147894,-1.5998351529858363,21.19539789295653
20,10,14,11,LOCALSEARCH-HC,3690.3864,1.0082,0.4286,2159.8062,0.5853,0.6,9.70316041,-1.5998351529858363,21.035280747190924
20,10,14,11,LOCALSEARCH-BFSOPT,3699.621,0.9548,0.4286,2012.6952,0.544,0.5,18.90123818,-1.3536045245897803,12.791197928093549
20,10,14,12,GREEDY,5526.5226,0.8029,0.7143,1975.4377,0.3574,0,5.431747486,0.0,0.0
20,10,14,12,LOCALSEARCH-LB,4866.5293,0.8389,0.5714,2362.6908,0.4855,0.2,14.97127731,-11.942288990187068,19.603407386626262
20,10,14,12,LOCALSEARCH-HC,4866.5293,0.8389,0.5714,2362.6908,0.4855,0.2,7.797588151,-11.942288990187068,19.603407386626262
20,10,14,12,LOCALSEARCH-BFSOPT,4886.5293,0.814,0.6429,2097.3211,0.4292,0.2,17.44494023,-11.580397771285691,6.169944007852041
20,10,14,13,GREEDY,6235.82,0.8503,0.5714,2451.7547,0.3932,0,5.39293952,0.0,0.0
20,10,14,13,LOCALSEARCH-LB,4886.3345,0.8545,0.6429,2476.1951,0.5068,0.1,13.78449307,-21.640866798592647,0.9968533964674343
20,10,14,13,LOCALSEARCH-HC,4886.3345,0.8545,0.6429,2476.1951,0.5068,0.1,7.126923076,-21.640866798592647,0.9968533964674343
20,10,14,13,LOCALSEARCH-BFSOPT,4886.3345,0.8561,0.6429,2496.4248,0.5109,0.2,18.09167944,-21.640866798592647,1.8219644893512317
20,10,14,14,GREEDY,5682.9609,0.8194,0.5,1916.9724,0.3373,0,5.427118994,0.0,0.0
20,10,14,14,LOCALSEARCH-LB,3485.8972,0.8313,0.4286,2040.1955,0.5853,0.1,13.13964819,-38.660545772891034,6.428005953554675
20,10,14,14,LOCALSEARCH-HC,3495.1708,0.859,0.4286,2277.8597,0.6517,0.1,8.286986834,-38.49736323190258,18.825899632149106
20,10,14,14,LOCALSEARCH-BFSOPT,3495.1708,0.8635,0.4286,2326.1125,0.6655,0.1,17.70070228,-38.49736323190258,21.343035507449144
20,10,14,15,GREEDY,6943.1485,0.8627,0.6429,2138.9709,0.3081,0,5.350982154,0.0,0.0
20,10,14,15,LOCALSEARCH-LB,4582.2878,0.9243,0.4286,2513.5422,0.5485,0.5,29.46243923,-34.00273953524111,17.511752964942165
20,10,14,15,LOCALSEARCH-HC,4582.2878,0.9243,0.4286,2513.5422,0.5485,0.5,10.67424019,-34.00273953524111,17.511752964942165
20,10,14,15,LOCALSEARCH-BFSOPT,4582.2878,0.92,0.4286,2606.1972,0.5688,0.5,72.08908658,-34.00273953524111,21.8435089509633
20,10,14,16,GREEDY,6587.0747,0.667,0.2857,2354.3123,0.3574,0,5.395620272,0.0,0.0
20,10,14,16,LOCALSEARCH-LB,4864.1381,0.6683,0.3571,2369.0159,0.487,0.1,14.55445851,-26.15632399007104,0.6245390639126264
20,10,14,16,LOCALSEARCH-HC,5043.1899,0.6773,0.2857,2465.9512,0.489,0,6.651360153,-23.438094606699995,4.741890020283202
20,10,14,16,LOCALSEARCH-BFSOPT,4864.1381,0.7117,0.3571,2828.4836,0.5815,0.3,19.01973738,-26.15632399007104,20.140543801262048
20,10,14,17,GREEDY,4341.4258,0.8277,0.5,2013.8781,0.4639,0,5.399462134,0.0,0.0
20,10,14,17,LOCALSEARCH-LB,4060.2213,0.8433,0.5,2182.8395,0.5376,0,17.46954919,-6.477238422455587,8.389852394740284
20,10,14,17,LOCALSEARCH-HC,4060.2213,0.8645,0.5,2412.5646,0.5942,0,7.840832222,-6.477238422455587,19.796952953607285
20,10,14,17,LOCALSEARCH-BFSOPT,4060.2213,0.8602,0.4286,2364.4707,0.5824,0.1,10.64068323,-6.477238422455587,17.408829263300493
20,10,14,18,GREEDY,4271.6421,0.7347,0.4286,1844.4542,0.4318,0,5.36210645,0.0,0.0
20,10,14,18,LOCALSEARCH-LB,4251.6421,0.7513,0.3571,2023.4444,0.4759,0.1,6.541456706,-0.46820401924590077,9.704236624579792
20,10,14,18,LOCALSEARCH-HC,4251.6421,0.7513,0.3571,2023.4444,0.4759,0.1,6.175591694,-0.46820401924590077,9.704236624579792
20,10,14,18,LOCALSEARCH-BFSOPT,4251.6421,0.7476,0.3571,1982.5184,0.4663,0.1,6.677772688,-0.46820401924590077,7.485368842446726
20,10,14,19,GREEDY,3647.1676,0.4518,0.1429,1359.9637,0.3729,0,5.330029868,0.0,0.0
20,10,14,19,LOCALSEARCH-LB,3647.1676,0.4518,0.1429,1359.9637,0.3729,0,5.564858529,0.0,0.0
20,10,14,19,LOCALSEARCH-HC,3647.1676,0.4518,0.1429,1359.9637,0.3729,0,5.568503954,0.0,0.0
20,10,14,19,LOCALSEARCH-BFSOPT,3647.1676,0.4518,0.1429,1359.9637,0.3729,0,5.720527374,0.0,0.0
20,10,14,20,GREEDY,5590.2207,0.7935,0.5714,1875.7315,0.3355,0,5.344440063,0.0,0.0
20,10,14,20,LOCALSEARCH-LB,4592.3212,0.8319,0.5,2181.1949,0.475,0.4,20.31577865,-17.850806856337524,16.285028001075837
20,10,14,20,LOCALSEARCH-HC,4592.3212,0.8319,0.5,2181.1949,0.475,0.4,8.848508566,-17.850806856337524,16.285028001075837
20,10,14,20,LOCALSEARCH-BFSOPT,4592.3212,0.868,0.3571,2680.8434,0.5838,0.4,63.08637535,-17.850806856337524,42.92255581355861
20,10,14,21,GREEDY,7754.0114,1.3536,1.3571,2892.6184,0.373,0,5.523634561,0.0,0.0
20,10,14,21,LOCALSEARCH-LB,6298.7123,1.416,1,3557.7471,0.5648,0.4,51.781472,-18.76833841126414,22.994000867864226
20,10,14,21,LOCALSEARCH-HC,6298.7123,1.416,1,3557.7471,0.5648,0.4,15.8319834,-18.76833841126414,22.994000867864226
20,10,14,21,LOCALSEARCH-BFSOPT,6298.7123,1.5008,0.9286,4101.6234,0.6512,1,193.1489724,-18.76833841126414,41.79621480662643
20,10,14,22,GREEDY,6319.6295,0.9071,0.6429,2555.6288,0.4044,0,5.407920687,0.0,0.0
20,10,14,22,LOCALSEARCH-LB,5494.8435,0.9498,0.5,3018.6904,0.5494,0.3,21.55342186,-13.051176496976604,18.119282424740245
20,10,14,22,LOCALSEARCH-HC,5494.8435,0.9591,0.4286,3114.4581,0.5668,0.3,9.654788129,-13.051176496976604,21.866606762296616
20,10,14,22,LOCALSEARCH-BFSOPT,5514.8435,0.9434,0.4286,2924.3387,0.5303,0.5,23.86056666,-12.734702247971974,14.42736519482015
20,10,14,23,GREEDY,6411.1835,0.6292,0.3571,1981.5233,0.3091,0,5.339375209,0.0,0.0
20,10,14,23,LOCALSEARCH-LB,6123.3385,0.6604,0.2857,2318.1171,0.3786,0.1,11.08410758,-4.489732667923173,16.986618325406514
20,10,14,23,LOCALSEARCH-HC,6123.3385,0.6604,0.2857,2318.1171,0.3786,0.1,6.848250206,-4.489732667923173,16.986618325406514
20,10,14,23,LOCALSEARCH-BFSOPT,6123.3385,0.6604,0.2857,2318.1171,0.3786,0.1,10.27271808,-4.489732667923173,16.986618325406514
20,10,14,24,GREEDY,5680.1339,0.7351,0.4286,2018.616,0.3554,0,5.425269657,0.0,0.0
20,10,14,24,LOCALSEARCH-LB,4437.2605,0.7351,0.4286,2018.616,0.4549,0,10.23333158,-21.88105812083056,0.0
20,10,14,24,LOCALSEARCH-HC,4437.2605,0.7351,0.4286,2018.616,0.4549,0,6.266224972,-21.88105812083056,0.0
20,10,14,24,LOCALSEARCH-BFSOPT,4437.2605,0.7835,0.5,2337.5545,0.5268,0.1,16.99320653,-21.88105812083056,15.799859904013452
20,10,14,25,GREEDY,5874.1291,0.7601,0.4286,2679.4915,0.4562,0,5.438809965,0.0,0.0
20,10,14,25,LOCALSEARCH-LB,5874.1291,0.7601,0.4286,2679.4915,0.4562,0,5.94197653,0.0,0.0
20,10,14,25,LOCALSEARCH-HC,5874.1291,0.7601,0.4286,2679.4915,0.4562,0,5.950926849,0.0,0.0
20,10,14,25,LOCALSEARCH-BFSOPT,5874.1291,0.7601,0.4286,2679.4915,0.4562,0,5.935048337,0.0,0.0
20,10,14,26,GREEDY,4532.9701,0.7792,0.4286,2031.6373,0.4482,0,5.403219303,0.0,0.0
20,10,14,26,LOCALSEARCH-LB,4472.9701,0.8203,0.2143,2472.3703,0.5527,0.3,12.47069654,-1.323635468056584,21.69348830128291
20,10,14,26,LOCALSEARCH-HC,4472.9701,0.8203,0.2143,2472.3703,0.5527,0.3,7.074491551,-1.323635468056584,21.69348830128291
20,10,14,26,LOCALSEARCH-BFSOPT,4472.9701,0.8149,0.2857,2354.6448,0.5264,0.4,14.10817217,-1.323635468056584,15.898876241344846
20,10,14,27,GREEDY,4653.2855,0.8035,0.5714,1829.8099,0.3932,0,5.406566792,0.0,0.0
20,10,14,27,LOCALSEARCH-LB,4653.2855,0.8035,0.5714,1829.8099,0.3932,0,5.734618975,0.0,0.0
20,10,14,27,LOCALSEARCH-HC,4653.2855,0.8035,0.5714,1829.8099,0.3932,0,5.696390795,0.0,0.0
20,10,14,27,LOCALSEARCH-BFSOPT,4653.2855,0.8035,0.5714,1829.8099,0.3932,0,5.644220342,0.0,0.0
20,10,14,28,GREEDY,6882.2158,1.0254,0.7857,2359.4921,0.3428,0,5.442935174,0.0,0.0
20,10,14,28,LOCALSEARCH-LB,5292.7236,1.0759,0.7143,2910.9725,0.55,0.3,24.5128051,-23.095646027257672,23.372843672585297
20,10,14,28,LOCALSEARCH-HC,5003.2613,1.0942,0.7143,3106.4076,0.6209,0.2,10.81667097,-27.301592315660894,31.655774562669656
20,10,14,28,LOCALSEARCH-BFSOPT,5043.2613,1.129,0.7143,3486.0625,0.6912,0.2,82.53824331,-26.720384153022344,47.7463094705848
20,10,14,29,GREEDY,5295.5675,0.9132,0.7143,2092.1318,0.3951,0,5.453325307,0.0,0.0
20,10,14,29,LOCALSEARCH-LB,4143.2969,0.9388,0.7143,2336.2605,0.5639,0.4,24.22534151,-21.759152347694553,11.668896768358461
20,10,14,29,LOCALSEARCH-HC,4143.2969,0.9388,0.7143,2336.2605,0.5639,0.4,9.842311899,-21.759152347694553,11.668896768358461
20,10,14,29,LOCALSEARCH-BFSOPT,4143.2969,0.96,0.4286,2596.6712,0.6267,0.5,45.74735042,-21.759152347694553,24.116042784684982
20,10,14,30,GREEDY,5554.043,0.6809,0.4286,2051.2074,0.3693,0,5.346630677,0.0,0.0
20,10,14,30,LOCALSEARCH-LB,4202.554,0.6874,0.3571,2120.1839,0.5045,0.1,11.58160367,-24.333427018840144,3.3627267530333707
20,10,14,30,LOCALSEARCH-HC,4202.554,0.6874,0.3571,2120.1839,0.5045,0.1,6.810494017,-24.333427018840144,3.3627267530333707
20,10,14,30,LOCALSEARCH-BFSOPT,4202.554,0.7011,0.2857,2264.3141,0.5388,0.1,19.73389038,-24.333427018840144,10.389329718681802
20,10,14,31,GREEDY,6733.3694,1.1155,0.9286,2428.9518,0.3607,0,5.468154643,0.0,0.0
20,10,14,31,LOCALSEARCH-LB,5424.2159,1.1321,0.7857,2611.6079,0.4815,0.4,26.91966672,-19.442769618432038,7.519955727404725
20,10,14,31,LOCALSEARCH-HC,5424.2159,1.1321,0.7857,2611.6079,0.4815,0.4,10.32395482,-19.442769618432038,7.519955727404725
20,10,14,31,LOCALSEARCH-BFSOPT,5424.2159,1.1204,0.7857,2485.247,0.4582,0.4,123.3615248,-19.442769618432038,2.3176746446759475
20,10,14,32,GREEDY,3364.0504,0.6779,0.3571,1522.2773,0.4525,0,5.356698583,0.0,0.0
20,10,14,32,LOCALSEARCH-LB,3324.0504,0.6939,0.2143,1692.2611,0.5091,0.2,6.371363972,-1.1890428276579923,11.166414949497044
20,10,14,32,LOCALSEARCH-HC,3344.0504,0.684,0.2857,1587.1182,0.4746,0.1,5.824608319,-0.5945214138289961,4.259467049794405
20,10,14,32,LOCALSEARCH-BFSOPT,3324.0504,0.6939,0.2143,1692.2611,0.5091,0.2,6.281668746,-1.1890428276579923,11.166414949497044
20,10,14,33,GREEDY,4341.7009,0.6743,0.4286,2041.1022,0.4701,0,5.340671765,0.0,0.0
20,10,14,33,LOCALSEARCH-LB,3842.7511,0.6743,0.4286,2041.1022,0.5312,0,12.27459199,-11.49203529888482,0.0
20,10,14,33,LOCALSEARCH-HC,3842.7511,0.6743,0.4286,2041.1022,0.5312,0,6.206784692,-11.49203529888482,0.0
20,10,14,33,LOCALSEARCH-BFSOPT,3842.7511,0.6743,0.4286,2041.1022,0.5312,0,8.618050654,-11.49203529888482,0.0
20,10,14,34,GREEDY,4674.3456,0.5455,0.2143,1729.0721,0.3699,0,5.34473945,0.0,0.0
20,10,14,34,LOCALSEARCH-LB,3829.4247,0.5552,0.1429,1832.5309,0.4785,0.1,8.609664397,-18.075704543540805,5.983486749916321
20,10,14,34,LOCALSEARCH-HC,3829.4247,0.5552,0.1429,1832.5309,0.4785,0.1,6.151783996,-18.075704543540805,5.983486749916321
20,10,14,34,LOCALSEARCH-BFSOPT,3829.4247,0.5506,0.1429,1783.0581,0.4656,0.1,9.033025805,-18.075704543540805,3.122252681076739
20,10,14,35,GREEDY,6111.1246,1.0073,0.9286,2436.1367,0.3986,0,5.457709702,0.0,0.0
20,10,14,35,LOCALSEARCH-LB,4696.8057,1.0138,0.8571,2503.1141,0.5329,0,18.33762525,-23.1433490981349,2.749328475696777
20,10,14,35,LOCALSEARCH-HC,4696.8057,1.0138,0.8571,2503.1141,0.5329,0,8.264891238,-23.1433490981349,2.749328475696777
20,10,14,35,LOCALSEARCH-BFSOPT,4696.8057,1.0254,0.7857,2626.5962,0.5592,0.1,36.26178155,-23.1433490981349,7.818095757926882
20,10,14,36,GREEDY,5270.3626,0.6403,0.3571,1578.066,0.2994,0,5.319808347,0.0,0.0
20,10,14,36,LOCALSEARCH-LB,5230.3626,0.6511,0.2143,1691.4689,0.3234,0.2,8.016709991,-0.758961062754961,7.1861950007160695
20,10,14,36,LOCALSEARCH-HC,5230.3626,0.6511,0.2143,1691.4689,0.3234,0.2,6.035245706,-0.758961062754961,7.1861950007160695
20,10,14,36,LOCALSEARCH-BFSOPT,5230.3626,0.6506,0.2857,1690.1537,0.3231,0.2,8.828842326,-0.758961062754961,7.102852478920402
20,10,14,37,GREEDY,4104.6158,0.6148,0.2857,1805.3958,0.4398,0,5.308774336,0.0,0.0
20,10,14,37,LOCALSEARCH-LB,4104.6158,0.6148,0.2857,1805.3958,0.4398,0,5.68915193,0.0,0.0
20,10,14,37,LOCALSEARCH-HC,4104.6158,0.6148,0.2857,1805.3958,0.4398,0,5.652118427,0.0,0.0
20,10,14,37,LOCALSEARCH-BFSOPT,4104.6158,0.6148,0.2857,1805.3958,0.4398,0,5.551911414,0.0,0.0
20,10,14,38,GREEDY,5026.7611,1.0439,0.7143,2023.9008,0.4026,0,5.446333057,0.0,0.0
20,10,14,38,LOCALSEARCH-LB,4966.7611,1.0692,0.5714,2298.7683,0.4628,0.3,13.79446904,-1.1936115285049056,13.581075712801749
20,10,14,38,LOCALSEARCH-HC,4966.7611,1.0692,0.5714,2298.7683,0.4628,0.3,7.494946344,-1.1936115285049056,13.581075712801749
20,10,14,38,LOCALSEARCH-BFSOPT,4966.7611,1.0702,0.5714,2309.1573,0.4649,0.3,15.09567203,-1.1936115285049056,14.094391385190418
20,10,14,39,GREEDY,6258.7508,0.8382,0.6429,2526.2388,0.4036,0,5.402134918,0.0,0.0
20,10,14,39,LOCALSEARCH-LB,4944.8108,0.853,0.5714,2687.591,0.5435,0.2,15.22452979,-20.99364620812191,6.387052562093489
20,10,14,39,LOCALSEARCH-HC,5201.0387,0.8708,0.5,2829.2979,0.544,0.3,8.038059525,-16.89973181229711,11.996454966965116
20,10,14,39,LOCALSEARCH-BFSOPT,4944.8108,0.859,0.4286,2744.2686,0.555,0.5,26.71602458,-20.99364620812191,8.630609267817428
20,10,14,40,GREEDY,6563.6299,0.9729,0.7143,2364.0266,0.3602,0,5.427253977,0.0,0.0
20,10,14,40,LOCALSEARCH-LB,5430.5382,0.9929,0.5714,2577.4551,0.4746,0.2,16.06871043,-17.263186944772738,9.02817675570994
20,10,14,40,LOCALSEARCH-HC,5430.5382,0.9929,0.5714,2577.4551,0.4746,0.2,8.03251837,-17.263186944772738,9.02817675570994
20,10,14,40,LOCALSEARCH-BFSOPT,5430.5382,0.9869,0.6429,2517.5438,0.4636,0.2,28.31267537,-17.263186944772738,6.49388632090687
20,10,14,41,GREEDY,4970.9319,0.8448,0.6429,2193.9606,0.4414,0,5.411272446,0.0,0.0
20,10,14,41,LOCALSEARCH-LB,4605.2829,0.897,0.5714,2447.0856,0.5314,0.2,11.21997198,-7.355743497511995,11.537353952482102
20,10,14,41,LOCALSEARCH-HC,4605.2829,0.897,0.5714,2447.0856,0.5314,0.2,6.997403002,-7.355743497511995,11.537353952482102
20,10,14,41,LOCALSEARCH-BFSOPT,4605.2829,0.897,0.5714,2447.0856,0.5314,0.2,13.2655345,-7.355743497511995,11.537353952482102
20,10,14,42,GREEDY,3674.6337,0.7229,0.4286,1745.3203,0.475,0,5.345539592,0.0,0.0
20,10,14,42,LOCALSEARCH-LB,3526.4472,0.7442,0.2857,1973.2003,0.5595,0.2,12.69917615,-4.032687666256362,13.05662920439302
20,10,14,42,LOCALSEARCH-HC,3526.4472,0.7442,0.2857,1973.2003,0.5595,0.2,7.167434356,-4.032687666256362,13.05662920439302
20,10,14,42,LOCALSEARCH-BFSOPT,3526.4472,0.7665,0.2143,2215.2203,0.6282,0.4,15.34368411,-4.032687666256362,26.923424886538008
20,10,14,43,GREEDY,6133.2527,0.7251,0.3571,2130.4159,0.3474,0,5.339227547,0.0,0.0
20,10,14,43,LOCALSEARCH-LB,5377.5304,0.7254,0.3571,2136.1231,0.3972,0.1,9.626962749,-12.321721229585085,0.26789135398397235
20,10,14,43,LOCALSEARCH-HC,5377.5304,0.7254,0.3571,2136.1231,0.3972,0.1,6.461243135,-12.321721229585085,0.26789135398397235
20,10,14,43,LOCALSEARCH-BFSOPT,5377.5304,0.7331,0.3571,2220.2856,0.4129,0.1,9.12131611,-12.321721229585085,4.218411062365813
20,10,14,44,GREEDY,6257.7559,0.9417,0.7143,2225.7515,0.3557,0,5.423196018,0.0,0.0
20,10,14,44,LOCALSEARCH-LB,5759.4991,0.9417,0.7143,2225.7515,0.3864,0,15.00015088,-7.96222812078688,0.0
20,10,14,44,LOCALSEARCH-HC,5759.4991,0.9417,0.7143,2225.7515,0.3864,0,6.550010764,-7.96222812078688,0.0
20,10,14,44,LOCALSEARCH-BFSOPT,5759.4991,0.9745,0.5,2576.0623,0.4473,0.3,27.85876433,-7.96222812078688,15.738989729985589
20,10,14,45,GREEDY,7185.9786,0.9579,0.7143,2012.6634,0.2801,0,5.315967869,0.0,0.0
20,10,14,45,LOCALSEARCH-LB,5695.7546,0.988,0.5,2333.9407,0.4098,0.3,17.62756603,-20.737940967427875,15.962793381148591
20,10,14,45,LOCALSEARCH-HC,5695.7546,0.988,0.5,2333.9407,0.4098,0.3,8.141732132,-20.737940967427875,15.962793381148591
20,10,14,45,LOCALSEARCH-BFSOPT,5695.7546,0.9887,0.5,2304.9626,0.4047,0.4,32.20813382,-20.737940967427875,14.523004691196746
20,10,14,46,GREEDY,4803.8392,0.6281,0.3571,1981.3841,0.4125,0,5.338945619,0.0,0.0
20,10,14,46,LOCALSEARCH-LB,3594.2349,0.648,0.2143,2194.0542,0.6104,0.2,12.5940718,-25.179949820135533,10.733411053414633
20,10,14,46,LOCALSEARCH-HC,3594.2349,0.648,0.2143,2194.0542,0.6104,0.2,7.115691221,-25.179949820135533,10.733411053414633
20,10,14,46,LOCALSEARCH-BFSOPT,3575.1373,0.6568,0.2143,2295.0219,0.6419,0.4,31.4719084,-25.57749851410514,15.82922765959413
20,10,14,47,GREEDY,5730.584,0.7258,0.5714,2115.7184,0.3692,0,5.36026688,0.0,0.0
20,10,14,47,LOCALSEARCH-LB,4268.5692,0.7479,0.3571,2353.04,0.5512,0.4,16.48464479,-25.51249226954879,11.217069341553191
20,10,14,47,LOCALSEARCH-HC,4268.5692,0.7479,0.3571,2353.04,0.5512,0.4,7.890906593,-25.51249226954879,11.217069341553191
20,10,14,47,LOCALSEARCH-BFSOPT,4268.5692,0.7489,0.3571,2365.1321,0.5541,0.4,58.56231138,-25.51249226954879,11.788605704804551
20,10,14,48,GREEDY,5969.075,0.8003,0.5714,2024.5996,0.3392,0,5.338509832,0.0,0.0
20,10,14,48,LOCALSEARCH-LB,4951.8438,0.8093,0.5714,2127.7598,0.4297,0.2,12.75248478,-17.041689038921447,5.095338357273201
20,10,14,48,LOCALSEARCH-HC,4951.8438,0.8093,0.5714,2127.7598,0.4297,0.2,7.232996656,-17.041689038921447,5.095338357273201
20,10,14,48,LOCALSEARCH-BFSOPT,4951.8438,0.8009,0.5,2032.5473,0.4105,0.2,15.35297559,-17.041689038921447,0.3925566319384801
20,10,14,49,GREEDY,4872.6302,0.9041,0.7143,1929.5643,0.396,0,5.374252304,0.0,0.0
20,10,14,49,LOCALSEARCH-LB,4089.2885,0.9203,0.5714,2101.9953,0.514,0.2,14.02743196,-16.076362618283646,8.936266078305867
20,10,14,49,LOCALSEARCH-HC,4089.2885,0.9203,0.5714,2101.9953,0.514,0.2,7.485332115,-16.076362618283646,8.936266078305867
20,10,14,49,LOCALSEARCH-BFSOPT,4089.2885,0.9311,0.5,2217.8369,0.5424,0.3,17.49748776,-16.076362618283646,14.939776819046653
20,10,14,50,GREEDY,5633.0247,0.9166,0.6429,2120.4277,0.3764,0,5.356399667,0.0,0.0
20,10,14,50,LOCALSEARCH-LB,4353.4937,0.9336,0.5714,2303.3381,0.5291,0.1,10.98761464,-22.714812523367772,8.62610877984662
20,10,14,50,LOCALSEARCH-HC,4353.4937,0.9336,0.5714,2303.3381,0.5291,0.1,6.908951403,-22.714812523367772,8.62610877984662
20,10,14,50,LOCALSEARCH-BFSOPT,4162.6876,0.9373,0.4286,2311.1929,0.5552,0.3,20.16315849,-26.10208863454832,8.996543480355392
20,10,16,1,GREEDY,5127.8574,0.6259,0.5,1684.8246,0.3286,0,6.19779642,0.0,0.0
20,10,16,1,LOCALSEARCH-LB,4890.5613,0.6647,0.5,1851.0187,0.3785,0.1,7.124713177,-4.627587732841392,9.864178146496686
20,10,16,1,LOCALSEARCH-HC,4890.5613,0.6647,0.5,1851.0187,0.3785,0.1,7.102936165,-4.627587732841392,9.864178146496686
20,10,16,1,LOCALSEARCH-BFSOPT,4890.5613,0.6647,0.5,1851.0187,0.3785,0.1,7.135555969,-4.627587732841392,9.864178146496686
20,10,16,2,GREEDY,5840.683,0.7711,0.5,2110.761,0.3614,0,6.339989839,0.0,0.0
20,10,16,2,LOCALSEARCH-LB,5400.2361,0.7814,0.375,2216.3915,0.4104,0.1,16.90024172,-7.541017035165234,5.004379936904283
20,10,16,2,LOCALSEARCH-HC,5400.2361,0.7814,0.375,2216.3915,0.4104,0.1,8.215504837,-7.541017035165234,5.004379936904283
20,10,16,2,LOCALSEARCH-BFSOPT,5400.2361,0.7862,0.3125,2267.6993,0.4199,0.2,13.51788171,-7.541017035165234,7.435152535033585
20,10,16,3,GREEDY,5361.2466,0.5579,0.25,1300.0347,0.2425,0,6.185047391,0.0,0.0
20,10,16,3,LOCALSEARCH-LB,4193.051,0.582,0.25,1561.4608,0.3724,0,10.45485817,-21.78962631564084,20.109163240027375
20,10,16,3,LOCALSEARCH-HC,5040.3157,0.5744,0.3125,1346.6372,0.2672,0.2,7.234894603,-5.986124570356459,3.584712008071782
20,10,16,3,LOCALSEARCH-BFSOPT,4193.051,0.582,0.25,1561.4608,0.3724,0,10.70698244,-21.78962631564084,20.109163240027375
20,10,16,4,GREEDY,3283.9707,0.6182,0.375,1457.0402,0.4437,0,6.252224726,0.0,0.0
20,10,16,4,LOCALSEARCH-LB,3283.9707,0.6182,0.375,1457.0402,0.4437,0,6.590981417,0.0,0.0
20,10,16,4,LOCALSEARCH-HC,3283.9707,0.6182,0.375,1457.0402,0.4437,0,6.543267057,0.0,0.0
20,10,16,4,LOCALSEARCH-BFSOPT,3283.9707,0.6182,0.375,1457.0402,0.4437,0,6.562505384,0.0,0.0
20,10,16,5,GREEDY,3474.7721,0.5157,0.25,1444.7596,0.4158,0,6.218229413,0.0,0.0
20,10,16,5,LOCALSEARCH-LB,3474.7721,0.5157,0.25,1444.7596,0.4158,0,6.465445459,0.0,0.0
20,10,16,5,LOCALSEARCH-HC,3474.7721,0.5157,0.25,1444.7596,0.4158,0,6.404154226,0.0,0.0
20,10,16,5,LOCALSEARCH-BFSOPT,3474.7721,0.5157,0.25,1444.7596,0.4158,0,6.462523959,0.0,0.0
20,10,16,6,GREEDY,6043.608,0.8848,0.625,2030.0864,0.3359,0,6.329357795,0.0,0.0
20,10,16,6,LOCALSEARCH-LB,5263.8871,0.9317,0.5,2537.7564,0.4821,0.3,23.70009761,-12.901579652419551,25.007310033701042
20,10,16,6,LOCALSEARCH-HC,5263.8871,0.9317,0.5,2537.7564,0.4821,0.3,10.43044033,-12.901579652419551,25.007310033701042
20,10,16,6,LOCALSEARCH-BFSOPT,5263.8871,0.9186,0.5625,2399.7496,0.4559,0.3,43.09533328,-12.901579652419551,18.209234838477823
20,10,16,7,GREEDY,4390.1415,0.5576,0.25,1653.5844,0.3767,0,6.249486688,0.0,0.0
20,10,16,7,LOCALSEARCH-LB,4059.6869,0.5746,0.125,1789.943,0.4409,0.3,13.74868901,-7.52719701631484,8.246243735729488
20,10,16,7,LOCALSEARCH-HC,4059.6869,0.5746,0.125,1789.943,0.4409,0.3,8.118500275,-7.52719701631484,8.246243735729488
20,10,16,7,LOCALSEARCH-BFSOPT,4059.6869,0.5771,0.1875,1865.3262,0.4595,0.2,15.6854686,-7.52719701631484,12.805019205551286
20,10,16,8,GREEDY,5938.5875,0.8215,0.5,2337.0279,0.3935,0,6.355588531,0.0,0.0
20,10,16,8,LOCALSEARCH-LB,4575.1911,0.8315,0.5625,2453.8263,0.5363,0.2,21.90902285,-22.958260697514344,4.997732376237362
20,10,16,8,LOCALSEARCH-HC,4575.1911,0.8315,0.5625,2453.8263,0.5363,0.2,9.764032833,-22.958260697514344,4.997732376237362
20,10,16,8,LOCALSEARCH-BFSOPT,4809.3468,0.8627,0.4375,2787.7462,0.5797,0.4,40.17947272,-19.015307933073302,19.285961455573553
20,10,16,9,GREEDY,5286.5256,0.6117,0.4375,1662.7497,0.3145,0,6.281978386,0.0,0.0
20,10,16,9,LOCALSEARCH-LB,4294.9397,0.6392,0.375,1961.8381,0.4568,0.2,13.63405383,-18.75685421820335,17.987578046172544
20,10,16,9,LOCALSEARCH-HC,4294.9397,0.6449,0.375,2023.9563,0.4712,0.2,8.620196911,-18.75685421820335,21.723450017762744
20,10,16,9,LOCALSEARCH-BFSOPT,4175.2427,0.6207,0.5,1764.4596,0.4226,0,43.39204597,-21.02104452118798,6.116969980508782
20,10,16,10,GREEDY,5449.8679,0.9858,0.8125,1996.0319,0.3663,0,6.436272127,0.0,0.0
20,10,16,10,LOCALSEARCH-LB,5191.1713,1.0284,0.625,2455.967,0.4731,0.4,32.72927788,-4.746841661978636,23.04247241739975
20,10,16,10,LOCALSEARCH-HC,5191.1713,1.0284,0.625,2455.967,0.4731,0.4,12.38319546,-4.746841661978636,23.04247241739975
20,10,16,10,LOCALSEARCH-BFSOPT,5191.1713,1.0336,0.6875,2516.245,0.4847,0.4,67.9738674,-4.746841661978636,26.06236403336039
