nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_time,mean_flight_time,mean_swap_time,mean_load_unload_time,mean_waiting_time,mean_delivery_time,mean_schedule_distance,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,total_number_parcel_handover,mean_number_parcel_handover,execution_time
20,15,2,35,GREEDY,26562.9711,26234.0847,25244.0847,690.0,300.0,0.0, 12066.0441,176708.5928,9.2067,11.5,26234.0847,0.9876,0,0.0,1.8151549470000035
20,15,2,35,LOCALSEARCH-LB,26562.9711,26234.0847,25244.0847,690.0,300.0,0.0, 12066.0441,176708.5928,9.2067,11.5,26234.0847,0.9876,0,0.0,2.875015116000043
20,15,2,35,LOCALSEARCH-HC,26562.9711,26234.0847,25244.0847,690.0,300.0,0.0, 12066.0441,176708.5928,9.2067,11.5,26234.0847,0.9876,0,0.0,2.8494545039999934
20,15,2,35,LOCALSEARCH-BFSOPT,26562.9711,26234.0847,25244.0847,690.0,300.0,0.0, 12066.0441,176708.5928,9.2067,11.5,26234.0847,0.9876,0,0.0,2.894589699999983
20,15,2,36,GREEDY,27945.2669,25589.1183,24719.1183,570.0,300.0,0.0, 11221.374,173033.828,8.0617,9.5,25589.1183,0.9157,0,0.0,1.7563553290000016
20,15,2,36,LOCALSEARCH-LB,25863.5468,25757.7788,24887.7788,570.0,300.0,-0.0, 11262.3502,174214.4518,8.0773,9.5,25757.7788,0.9959,0,0.0,11.036131071
20,15,2,36,LOCALSEARCH-HC,25863.5468,25757.7788,24887.7788,570.0,300.0,-0.0, 11262.3502,174214.4518,8.0773,9.5,25757.7788,0.9959,0,0.0,3.4329186530000015
20,15,2,36,LOCALSEARCH-BFSOPT,25863.5468,25757.7788,24887.7788,570.0,300.0,-0.0, 11262.3502,174214.4518,8.0773,9.5,25757.7788,0.9959,0,0.0,13.918139949999954
20,15,2,37,GREEDY,25906.1213,23447.0271,22697.0271,450.0,300.0,0.0, 10895.116,158879.1896,6.4088,7.5,23447.0271,0.9051,0,0.0,1.7484042199999976
20,15,2,37,LOCALSEARCH-LB,23499.4363,23467.0271,22697.0271,450.0,320.0,0.0, 11066.9808,158879.1896,6.4088,7.5,23467.0271,0.9986,1,0.0667,12.89438941000003
20,15,2,37,LOCALSEARCH-HC,24121.3067,23447.0271,22697.0271,450.0,300.0,0.0, 10895.116,158879.1896,6.4088,7.5,23447.0271,0.972,0,0.0,3.241373772000003
20,15,2,37,LOCALSEARCH-BFSOPT,23499.4363,23467.0271,22697.0271,450.0,320.0,0.0, 11066.9808,158879.1896,6.4088,7.5,23467.0271,0.9986,1,0.0667,20.940649373000042
20,15,2,38,GREEDY,24296.7871,23693.8124,22673.8124,720.0,300.0,-0.0, 12171.3184,158716.6867,9.77,12.0,23693.8124,0.9752,0,0.0,1.802298640999993
20,15,2,38,LOCALSEARCH-LB,24296.7871,23693.8124,22673.8124,720.0,300.0,-0.0, 12171.3184,158716.6867,9.77,12.0,23693.8124,0.9752,0,0.0,2.9688887830000112
20,15,2,38,LOCALSEARCH-HC,24296.7871,23693.8124,22673.8124,720.0,300.0,-0.0, 12171.3184,158716.6867,9.77,12.0,23693.8124,0.9752,0,0.0,3.033611747000009
20,15,2,38,LOCALSEARCH-BFSOPT,24296.7871,23693.8124,22673.8124,720.0,300.0,-0.0, 12171.3184,158716.6867,9.77,12.0,23693.8124,0.9752,0,0.0,2.996813735999922
20,15,2,39,GREEDY,32449.1359,29290.5694,28360.5694,630.0,300.0,-0.0, 14626.2126,198523.9856,9.3356,10.5,29290.5694,0.9027,0,0.0,1.8092429200000026
20,15,2,39,LOCALSEARCH-LB,29365.1351,29349.1551,28389.1551,660.0,300.0,-0.0, 15096.1655,198724.0854,9.3383,11.0,29349.1551,0.9995,0,0.0,15.868595532999962
20,15,2,39,LOCALSEARCH-HC,29365.1351,29349.1551,28389.1551,660.0,300.0,-0.0, 15096.1655,198724.0854,9.3383,11.0,29349.1551,0.9995,0,0.0,4.13173775300001
20,15,2,39,LOCALSEARCH-BFSOPT,29365.1351,29349.1551,28389.1551,660.0,300.0,-0.0, 15096.1655,198724.0854,9.3383,11.0,29349.1551,0.9995,0,0.0,71.42174407699997
20,15,2,40,GREEDY,30570.7537,28586.0079,27536.0079,750.0,300.0,-0.0, 13598.8227,192752.0551,9.932,12.5,28586.0079,0.9351,0,0.0,1.7970728839999879
20,15,2,40,LOCALSEARCH-LB,28602.5829,28586.0079,27536.0079,750.0,300.0,0.0, 13598.8227,192752.0551,9.932,12.5,28586.0079,0.9994,0,0.0,10.79506775699997
20,15,2,40,LOCALSEARCH-HC,28602.5829,28586.0079,27536.0079,750.0,300.0,0.0, 13598.8227,192752.0551,9.932,12.5,28586.0079,0.9994,0,0.0,4.698974951999986
20,15,2,40,LOCALSEARCH-BFSOPT,28595.0921,28586.5436,27546.5436,720.0,320.0,-0.0, 13661.761,192825.805,9.9343,12.0,28586.5436,0.9997,1,0.0667,45.115844913000046
20,15,2,41,GREEDY,27472.841,24898.9067,24028.9067,570.0,300.0,0.0, 12261.481,168202.3467,7.976,9.5,24898.9067,0.9063,0,0.0,1.771317362000005
20,15,2,41,LOCALSEARCH-LB,25044.1729,25038.4616,24118.4616,600.0,320.0,-0.0, 12323.1622,168829.2309,7.9843,10.0,25038.4616,0.9998,1,0.0667,9.784786548
20,15,2,41,LOCALSEARCH-HC,25297.3713,25288.7646,24418.7646,570.0,300.0,-0.0, 12365.4431,170931.3523,8.012,9.5,25288.7646,0.9997,0,0.0,3.482890800000007
20,15,2,41,LOCALSEARCH-BFSOPT,25044.1729,25038.4616,24118.4616,600.0,320.0,-0.0, 12323.1622,168829.2309,7.9843,10.0,25038.4616,0.9998,1,0.0667,43.63302779800006
20,15,2,42,GREEDY,28490.3126,27059.6706,26219.6706,540.0,300.0,-0.0, 12966.8417,183537.6941,8.0964,9.0,27059.6706,0.9498,0,0.0,1.7969644180000017
20,15,2,42,LOCALSEARCH-LB,27471.3001,27238.5261,26328.5261,570.0,340.0,0.0, 13345.7745,184299.6825,8.1067,9.5,27238.5261,0.9915,2,0.1333,9.517940618000011
20,15,2,42,LOCALSEARCH-HC,27471.3001,27238.5261,26328.5261,570.0,340.0,0.0, 13345.7745,184299.6825,8.1067,9.5,27238.5261,0.9915,2,0.1333,5.706560219000011
20,15,2,42,LOCALSEARCH-BFSOPT,27471.3001,27238.5261,26328.5261,570.0,340.0,0.0, 13345.7745,184299.6825,8.1067,9.5,27238.5261,0.9915,2,0.1333,9.598670003999928
20,15,2,43,GREEDY,25167.1677,23319.09,22479.09,540.0,300.0,0.0, 9897.6395,157353.6302,7.4832,9.0,23319.09,0.9266,0,0.0,1.741529473
20,15,2,43,LOCALSEARCH-LB,23484.4392,23302.5161,22492.5161,510.0,300.0,-0.0, 9895.4296,157447.6125,7.4844,8.5,23302.5161,0.9923,0,0.0,9.24302019800001
20,15,2,43,LOCALSEARCH-HC,23484.4392,23302.5161,22492.5161,510.0,300.0,-0.0, 9895.4296,157447.6125,7.4844,8.5,23302.5161,0.9923,0,0.0,2.958049181000007
20,15,2,43,LOCALSEARCH-BFSOPT,23484.4392,23302.5161,22492.5161,510.0,300.0,-0.0, 9895.4296,157447.6125,7.4844,8.5,23302.5161,0.9923,0,0.0,14.816702208999914
20,15,2,44,GREEDY,28210.9709,27531.2666,26451.2666,780.0,300.0,-0.0, 12837.1054,185158.866,9.8931,13.0,27531.2666,0.9759,0,0.0,1.7849817889999997
20,15,2,44,LOCALSEARCH-LB,27772.7141,27561.2666,26451.2666,810.0,300.0,-0.0, 12841.1054,185158.866,9.8931,13.5,27561.2666,0.9924,0,0.0,6.717910062999977
20,15,2,44,LOCALSEARCH-HC,27772.7141,27561.2666,26451.2666,810.0,300.0,-0.0, 12841.1054,185158.866,9.8931,13.5,27561.2666,0.9924,0,0.0,4.145840400999987
20,15,2,44,LOCALSEARCH-BFSOPT,27772.7141,27561.2666,26451.2666,810.0,300.0,-0.0, 12841.1054,185158.866,9.8931,13.5,27561.2666,0.9924,0,0.0,6.745308170000044
20,15,2,45,GREEDY,27072.6217,26025.608,24945.608,780.0,300.0,0.0, 12644.6885,174619.256,10.7135,13.0,26025.608,0.9613,0,0.0,1.8263042269999943
20,15,2,45,LOCALSEARCH-LB,26192.3152,26074.1343,24994.1343,780.0,300.0,0.0, 12722.7861,174958.94,10.7179,13.0,26074.1343,0.9955,0,0.0,13.410305891999997
20,15,2,45,LOCALSEARCH-HC,26339.1435,26062.661,24962.661,780.0,320.0,0.0, 12855.7375,174738.6273,10.715,13.0,26062.661,0.9895,1,0.0667,4.566441898999983
20,15,2,45,LOCALSEARCH-BFSOPT,26192.3152,26074.1343,24994.1343,780.0,300.0,0.0, 12722.7861,174958.94,10.7179,13.0,26074.1343,0.9955,0,0.0,10.834399733000055
20,15,2,46,GREEDY,27287.3294,24637.5433,23857.5433,480.0,300.0,0.0, 11537.3804,167002.8032,6.6974,8.0,24637.5433,0.9029,0,0.0,1.753904484000003
20,15,2,46,LOCALSEARCH-LB,25561.0247,25327.5955,24497.5955,510.0,320.0,-0.0, 12112.5022,171483.1687,6.7565,8.5,25327.5955,0.9909,1,0.0667,17.29650634299992
20,15,2,46,LOCALSEARCH-HC,25561.0247,25327.5955,24497.5955,510.0,320.0,-0.0, 12112.5022,171483.1687,6.7565,8.5,25327.5955,0.9909,1,0.0667,3.5114086060000034
20,15,2,46,LOCALSEARCH-BFSOPT,25561.0247,25327.5955,24497.5955,510.0,320.0,-0.0, 12112.5022,171483.1687,6.7565,8.5,25327.5955,0.9909,1,0.0667,30.855557128999862
20,15,2,47,GREEDY,29726.6697,27734.9196,26834.9196,600.0,300.0,0.0, 13000.9127,187844.4372,8.3644,10.0,27734.9196,0.933,0,0.0,1.7845596479999983
20,15,2,47,LOCALSEARCH-LB,28093.4122,27863.6032,26923.6032,600.0,340.0,0.0, 13195.5856,188465.2224,8.3787,10.0,27863.6032,0.9918,1,0.0667,12.526806406999981
20,15,2,47,LOCALSEARCH-HC,28093.4122,27863.6032,26923.6032,600.0,340.0,0.0, 13195.5856,188465.2224,8.3787,10.0,27863.6032,0.9918,1,0.0667,5.526180670999992
20,15,2,47,LOCALSEARCH-BFSOPT,28093.4122,27863.6032,26923.6032,600.0,340.0,0.0, 13195.5856,188465.2224,8.3787,10.0,27863.6032,0.9918,1,0.0667,12.40724106200014
20,15,2,48,GREEDY,33964.4548,31434.3415,30324.3415,810.0,300.0,0.0, 14659.4853,212270.3903,10.4215,13.5,31434.3415,0.9255,0,0.0,1.798009061000002
20,15,2,48,LOCALSEARCH-LB,31757.7812,31527.8559,30417.8559,810.0,300.0,0.0, 14746.7654,212924.9912,10.4301,13.5,31527.8559,0.9928,0,0.0,27.617359568999973
20,15,2,48,LOCALSEARCH-HC,31757.7812,31527.8559,30417.8559,810.0,300.0,0.0, 14746.7654,212924.9912,10.4301,13.5,31527.8559,0.9928,0,0.0,4.689855109000007
20,15,2,48,LOCALSEARCH-BFSOPT,31757.7812,31527.8559,30417.8559,810.0,300.0,0.0, 14746.7654,212924.9912,10.4301,13.5,31527.8559,0.9928,0,0.0,60.261076456999945
20,15,2,49,GREEDY,22814.2269,22679.9777,21659.9777,720.0,300.0,0.0, 10915.3369,151619.8439,9.4251,12.0,22679.9777,0.9941,0,0.0,1.7929232990000088
20,15,2,49,LOCALSEARCH-LB,22814.2269,22679.9777,21659.9777,720.0,300.0,0.0, 10915.3369,151619.8439,9.4251,12.0,22679.9777,0.9941,0,0.0,2.9166617969999606
20,15,2,49,LOCALSEARCH-HC,22814.2269,22679.9777,21659.9777,720.0,300.0,0.0, 10915.3369,151619.8439,9.4251,12.0,22679.9777,0.9941,0,0.0,2.9518411040000103
20,15,2,49,LOCALSEARCH-BFSOPT,22814.2269,22679.9777,21659.9777,720.0,300.0,0.0, 10915.3369,151619.8439,9.4251,12.0,22679.9777,0.9941,0,0.0,2.965469032000101
20,15,2,50,GREEDY,28915.5074,26413.2183,25363.2183,750.0,300.0,0.0, 11963.0569,177542.5281,9.3433,12.5,26413.2183,0.9135,0,0.0,1.7707589369999965
20,15,2,50,LOCALSEARCH-LB,26553.0929,26418.8075,25368.8075,750.0,300.0,0.0, 11914.577,177581.6525,9.3438,12.5,26418.8075,0.9949,0,0.0,13.101755696000055
20,15,2,50,LOCALSEARCH-HC,26750.8782,26582.5741,25512.5741,750.0,320.0,-0.0, 12098.5415,178588.0187,9.4131,12.5,26582.5741,0.9937,1,0.0667,4.129936875999988
20,15,2,50,LOCALSEARCH-BFSOPT,26553.0929,26418.8075,25368.8075,750.0,300.0,0.0, 11914.577,177581.6525,9.3438,12.5,26418.8075,0.9949,0,0.0,65.52311706399996
20,15,4,1,GREEDY,12022.9373,10385.1099,9965.1099,270.0,150.0,-0.0, 5689.8712,69755.7691,3.6364,4.5,10385.1099,0.8638,0,0.0,3.4280030690000003
20,15,4,1,LOCALSEARCH-LB,10977.1441,10560.5389,10135.5389,255.0,170.0,-0.0, 5956.2047,70948.7726,3.6821,4.25,10560.5389,0.962,2,0.1333,15.534379902999998
20,15,4,1,LOCALSEARCH-HC,10987.6301,10398.348,9968.348,270.0,160.0,-0.0, 5831.2033,69778.4362,3.6374,4.5,10398.348,0.9464,1,0.0667,5.185756062
20,15,4,1,LOCALSEARCH-BFSOPT,10987.6301,10398.348,9968.348,270.0,160.0,-0.0, 5831.2033,69778.4362,3.6374,4.5,10398.348,0.9464,1,0.0667,13.449238149000001
20,15,4,2,GREEDY,15806.3377,13274.0656,12809.0656,315.0,150.0,0.0, 7298.8376,89663.4595,4.5288,5.25,13274.0656,0.8398,0,0.0,3.478885728
20,15,4,2,LOCALSEARCH-LB,13986.587,13672.7134,13192.7134,330.0,150.0,0.0, 7613.7558,92348.9937,4.5642,5.5,13672.7134,0.9776,0,0.0,35.57709620999999
20,15,4,2,LOCALSEARCH-HC,14086.5712,13767.0665,13302.0665,315.0,150.0,0.0, 7685.4704,93114.4656,4.5743,5.25,13767.0665,0.9773,0,0.0,8.442901842000001
20,15,4,2,LOCALSEARCH-BFSOPT,13481.4783,13284.0656,12809.0656,315.0,160.0,0.0, 7317.8135,89663.4595,4.5288,5.25,13284.0656,0.9854,1,0.0667,67.280066821
20,15,4,3,GREEDY,14237.9371,10807.4189,10387.4189,270.0,150.0,0.0, 5563.0637,72711.932,4.1981,4.5,10807.4189,0.7591,0,0.0,3.4421229999999987
20,15,4,3,LOCALSEARCH-LB,11276.8948,11015.5207,10595.5207,270.0,150.0,0.0, 5843.2499,74168.6451,4.2173,4.5,11015.5207,0.9768,0,0.0,39.862359962000006
20,15,4,3,LOCALSEARCH-HC,11276.8948,11015.5207,10595.5207,270.0,150.0,0.0, 5843.2499,74168.6451,4.2173,4.5,11015.5207,0.9768,0,0.0,6.679851482
20,15,4,3,LOCALSEARCH-BFSOPT,11276.8948,11015.5207,10595.5207,270.0,150.0,0.0, 5843.2499,74168.6451,4.2173,4.5,11015.5207,0.9768,0,0.0,49.02386277100001
20,15,4,4,GREEDY,13453.0558,11082.5559,10662.5559,270.0,150.0,0.0, 6624.0161,74637.891,3.993,4.5,11082.5559,0.8238,0,0.0,3.478589931
20,15,4,4,LOCALSEARCH-LB,11647.609,11400.6658,10970.6658,270.0,160.0,0.0, 6778.6721,76794.6603,4.0215,4.5,11400.6658,0.9788,1,0.0667,29.859394941999994
20,15,4,4,LOCALSEARCH-HC,12286.7256,11349.7906,10904.7906,285.0,160.0,0.0, 6895.8741,76333.5344,4.0154,4.75,11349.7906,0.9237,1,0.0667,7.6631158689999985
20,15,4,4,LOCALSEARCH-BFSOPT,11647.609,11400.6658,10970.6658,270.0,160.0,0.0, 6778.6721,76794.6603,4.0215,4.5,11400.6658,0.9788,1,0.0667,33.675247735
20,15,4,5,GREEDY,15970.788,11353.824,10933.824,270.0,150.0,0.0, 6327.2426,76536.7682,3.957,4.5,11353.824,0.7109,0,0.0,3.453022354
20,15,4,5,LOCALSEARCH-LB,11910.2872,11376.1217,10936.1217,270.0,170.0,0.0, 6333.8013,76552.8517,3.9572,4.5,11376.1217,0.9552,2,0.1333,28.982913889000002
20,15,4,5,LOCALSEARCH-HC,12943.9821,12610.1354,12165.1354,285.0,160.0,0.0, 6986.771,85155.948,4.0707,4.75,12610.1354,0.9742,1,0.0667,9.652294002999998
20,15,4,5,LOCALSEARCH-BFSOPT,11950.2872,11634.8325,11184.8325,270.0,180.0,0.0, 6405.4575,78293.8276,3.9802,4.5,11634.8325,0.9736,2,0.1333,144.24332049400002
20,15,4,6,GREEDY,15139.6667,12184.3456,11734.3456,300.0,150.0,-0.0, 6889.6031,82140.4194,4.7273,5.0,12184.3456,0.8048,0,0.0,3.4637241339999996
20,15,4,6,LOCALSEARCH-LB,12740.6956,12355.538,11880.538,315.0,160.0,-0.0, 7052.8075,83163.7659,4.7408,5.25,12355.538,0.9698,1,0.0667,24.586692239
20,15,4,6,LOCALSEARCH-HC,12740.6956,12355.538,11880.538,315.0,160.0,-0.0, 7052.8075,83163.7659,4.7408,5.25,12355.538,0.9698,1,0.0667,9.157220077000005
20,15,4,6,LOCALSEARCH-BFSOPT,12740.6956,12355.538,11880.538,315.0,160.0,-0.0, 7052.8075,83163.7659,4.7408,5.25,12355.538,0.9698,1,0.0667,63.281801082000015
20,15,4,7,GREEDY,12644.5805,10979.0698,10544.0698,285.0,150.0,0.0, 6530.479,73808.4885,3.87,4.75,10979.0698,0.8683,0,0.0,3.4847654450000007
20,15,4,7,LOCALSEARCH-LB,11636.7399,11019.0698,10544.0698,315.0,160.0,-0.0, 6554.479,73808.4885,3.87,5.25,11019.0698,0.9469,1,0.0667,26.088826660999985
20,15,4,7,LOCALSEARCH-HC,11636.7399,11019.0698,10544.0698,315.0,160.0,-0.0, 6554.479,73808.4885,3.87,5.25,11019.0698,0.9469,1,0.0667,8.967597655999995
20,15,4,7,LOCALSEARCH-BFSOPT,11656.7399,11617.2467,11076.3579,300.0,200.0,40.8888, 6987.7355,77534.5053,3.9538,5.0,11576.3579,0.9931,5,0.3333,57.518359025999985
20,15,4,8,GREEDY,15359.5127,12697.8929,12247.8929,300.0,150.0,0.0, 7273.5129,85735.2506,4.6908,5.0,12697.8929,0.8267,0,0.0,3.471655748
20,15,4,8,LOCALSEARCH-LB,13729.8776,13537.8915,13057.8915,330.0,150.0,0.0, 7497.5125,91405.2404,4.7656,5.5,13537.8915,0.986,0,0.0,17.218971033000003
20,15,4,8,LOCALSEARCH-HC,13729.8776,13537.8915,13057.8915,330.0,150.0,0.0, 7497.5125,91405.2404,4.7656,5.5,13537.8915,0.986,0,0.0,6.933466176000003
20,15,4,8,LOCALSEARCH-BFSOPT,13729.8776,13537.8915,13057.8915,330.0,150.0,0.0, 7497.5125,91405.2404,4.7656,5.5,13537.8915,0.986,0,0.0,14.188864111000044
20,15,4,9,GREEDY,13822.0236,11722.8805,11272.8805,300.0,150.0,-0.0, 6307.6312,78910.1638,4.0889,5.0,11722.8805,0.8481,0,0.0,3.481288794000001
20,15,4,9,LOCALSEARCH-LB,12504.8728,12140.0432,11665.0432,315.0,160.0,-0.0, 6760.748,81655.3022,4.2519,5.25,12140.0432,0.9708,1,0.0667,15.34669403800001
20,15,4,9,LOCALSEARCH-HC,12504.8728,12140.0432,11665.0432,315.0,160.0,-0.0, 6760.748,81655.3022,4.2519,5.25,12140.0432,0.9708,1,0.0667,6.579746858999997
20,15,4,9,LOCALSEARCH-BFSOPT,12504.8728,12163.1092,11703.1092,300.0,160.0,0.0, 6766.8989,81921.7644,4.1286,5.0,12163.1092,0.9727,1,0.0667,15.188556344999995
20,15,4,10,GREEDY,16393.3287,14577.2147,14007.2147,420.0,150.0,0.0, 7606.9962,98050.5028,5.8293,7.0,14577.2147,0.8892,0,0.0,3.5887404420000024
20,15,4,10,LOCALSEARCH-LB,15074.4057,14931.8654,14316.8654,435.0,180.0,0.0, 8046.2315,100218.058,5.9787,7.25,14931.8654,0.9905,3,0.2,62.531326369
20,15,4,10,LOCALSEARCH-HC,15484.0371,14874.2428,14304.2428,420.0,150.0,-0.0, 7826.0307,100129.6997,5.8567,7.0,14874.2428,0.9606,0,0.0,9.135255739999991
20,15,4,10,LOCALSEARCH-BFSOPT,15074.4057,14931.8654,14316.8654,435.0,180.0,0.0, 8046.2315,100218.058,5.9787,7.25,14931.8654,0.9905,3,0.2,31.831857635999995
20,15,4,11,GREEDY,13706.3205,11446.8686,10966.8686,330.0,150.0,0.0, 6088.1766,76768.0804,4.481,5.5,11446.8686,0.8352,0,0.0,3.4354866729999998
20,15,4,11,LOCALSEARCH-LB,11954.2852,11432.6482,10972.6482,300.0,160.0,0.0, 6189.1868,76808.5374,4.4816,5.0,11432.6482,0.9564,1,0.0667,25.87871412000004
20,15,4,11,LOCALSEARCH-HC,12313.002,11873.3228,11378.3228,345.0,150.0,0.0, 6286.6641,79648.2599,4.519,5.75,11873.3228,0.9643,0,0.0,7.821174486999993
20,15,4,11,LOCALSEARCH-BFSOPT,11954.2852,11432.6482,10972.6482,300.0,160.0,0.0, 6189.1868,76808.5374,4.4816,5.0,11432.6482,0.9564,1,0.0667,27.86857277500002
20,15,4,12,GREEDY,14554.0885,11736.8171,11256.8171,330.0,150.0,-0.0, 6704.9628,78797.7196,4.3209,5.5,11736.8171,0.8064,0,0.0,3.5241245469999996
20,15,4,12,LOCALSEARCH-LB,11957.912,11800.1864,11325.1864,315.0,160.0,0.0, 6687.7007,79276.3049,4.3478,5.25,11800.1864,0.9868,1,0.0667,32.402032507
20,15,4,12,LOCALSEARCH-HC,12025.7389,11758.6695,11258.6695,330.0,170.0,0.0, 6707.5362,78810.6867,4.3212,5.5,11758.6695,0.9778,2,0.1333,10.049914711
20,15,4,12,LOCALSEARCH-BFSOPT,12025.7389,11758.6695,11258.6695,330.0,170.0,0.0, 6707.5362,78810.6867,4.3212,5.5,11758.6695,0.9778,2,0.1333,115.18098188199997
20,15,4,13,GREEDY,18362.2425,14812.5959,14317.5959,345.0,150.0,0.0, 8005.3337,100223.1712,4.8658,5.75,14812.5959,0.8067,0,0.0,3.493445665000003
20,15,4,13,LOCALSEARCH-LB,15011.8974,14808.5628,14318.5628,330.0,160.0,0.0, 8004.2582,100229.9394,4.8659,5.5,14808.5628,0.9865,1,0.0667,31.756796534999978
20,15,4,13,LOCALSEARCH-HC,15011.8974,14808.5628,14318.5628,330.0,160.0,0.0, 8004.2582,100229.9394,4.8659,5.5,14808.5628,0.9865,1,0.0667,10.365305917
20,15,4,13,LOCALSEARCH-BFSOPT,15011.8974,14808.5628,14318.5628,330.0,160.0,0.0, 8004.2582,100229.9394,4.8659,5.5,14808.5628,0.9865,1,0.0667,126.27519835100009
20,15,4,14,GREEDY,17364.8344,13539.6895,13029.6895,360.0,150.0,-0.0, 7767.2338,91207.8264,5.1733,6.0,13539.6895,0.7797,0,0.0,3.517750986000003
20,15,4,14,LOCALSEARCH-LB,13925.3491,13758.7117,13238.7117,360.0,160.0,-0.0, 7890.7123,92670.982,5.1926,6.0,13758.7117,0.988,1,0.0667,34.38178618699999
20,15,4,14,LOCALSEARCH-HC,14240.1652,13655.4107,13150.4107,345.0,160.0,-0.0, 7798.0928,92052.8747,5.1844,5.75,13655.4107,0.9589,1,0.0667,6.471891845000002
20,15,4,14,LOCALSEARCH-BFSOPT,14050.5724,13536.4609,13031.4609,345.0,160.0,-0.0, 7766.3728,91220.2261,5.1735,5.75,13536.4609,0.9634,1,0.0667,65.38629659399999
20,15,4,15,GREEDY,15606.2431,11289.8042,10869.8042,270.0,150.0,-0.0, 5765.7773,76088.6291,3.8061,4.5,11289.8042,0.7234,0,0.0,3.4105314709999988
20,15,4,15,LOCALSEARCH-LB,11401.9072,11356.6692,10926.6692,270.0,160.0,-0.0, 5979.619,76486.6846,3.8114,4.5,11356.6692,0.996,1,0.0667,26.607268352000006
20,15,4,15,LOCALSEARCH-HC,11815.9557,11514.433,11109.433,255.0,150.0,-0.0, 5825.6783,77766.0308,3.8282,4.25,11514.433,0.9745,0,0.0,6.944368374999996
20,15,4,15,LOCALSEARCH-BFSOPT,11815.9557,11514.433,11109.433,255.0,150.0,-0.0, 5825.6783,77766.0308,3.8282,4.25,11514.433,0.9745,0,0.0,110.48652403099993
20,15,4,16,GREEDY,17762.3764,14430.9482,14025.9482,255.0,150.0,0.0, 8064.4243,98181.6374,3.9082,4.25,14430.9482,0.8124,0,0.0,3.503094156000003
20,15,4,16,LOCALSEARCH-LB,15193.2201,15030.4827,14625.4827,255.0,150.0,0.0, 8477.4347,102378.3786,3.9635,4.25,15030.4827,0.9893,0,0.0,56.62436389099997
20,15,4,16,LOCALSEARCH-HC,15193.2201,15030.4827,14625.4827,255.0,150.0,0.0, 8477.4347,102378.3786,3.9635,4.25,15030.4827,0.9893,0,0.0,7.13010933999999
20,15,4,16,LOCALSEARCH-BFSOPT,15193.2201,15030.4827,14625.4827,255.0,150.0,0.0, 8477.4347,102378.3786,3.9635,4.25,15030.4827,0.9893,0,0.0,81.88796963699997
20,15,4,17,GREEDY,15514.9977,13099.2216,12634.2216,315.0,150.0,0.0, 7334.4883,88439.5511,4.8278,5.25,13099.2216,0.8443,0,0.0,3.4629119030000055
20,15,4,17,LOCALSEARCH-LB,13730.6399,13600.4848,13115.4848,315.0,170.0,0.0, 7561.0286,91808.3939,4.8968,5.25,13600.4848,0.9905,2,0.1333,21.748873078999964
20,15,4,17,LOCALSEARCH-HC,13730.6399,13600.4848,13115.4848,315.0,170.0,0.0, 7561.0286,91808.3939,4.8968,5.25,13600.4848,0.9905,2,0.1333,8.9206279
20,15,4,17,LOCALSEARCH-BFSOPT,13768.8447,13479.2889,12984.2889,315.0,180.0,0.0, 7842.7768,90890.0221,5.0942,5.25,13479.2889,0.979,3,0.2,62.52631429100006
20,15,4,18,GREEDY,13554.3546,11650.8644,11230.8644,270.0,150.0,0.0, 6478.5342,78616.0509,3.8914,4.5,11650.8644,0.8596,0,0.0,3.4849687970000076
20,15,4,18,LOCALSEARCH-LB,12253.7404,12137.7713,11682.7713,285.0,170.0,0.0, 6722.9125,81779.3989,3.9643,4.75,12137.7713,0.9905,1,0.0667,27.722182291999957
20,15,4,18,LOCALSEARCH-HC,12268.3998,11903.1133,11483.1133,270.0,150.0,0.0, 6613.067,80381.7934,3.9147,4.5,11903.1133,0.9702,0,0.0,5.670774319000003
20,15,4,18,LOCALSEARCH-BFSOPT,12253.7404,12137.7713,11682.7713,285.0,170.0,0.0, 6722.9125,81779.3989,3.9643,4.75,12137.7713,0.9905,1,0.0667,29.40198604699981
20,15,4,19,GREEDY,14174.7632,10236.7109,9906.7109,180.0,150.0,-0.0, 5379.1375,69346.9762,2.797,3.0,10236.7109,0.7222,0,0.0,3.3938593569999966
20,15,4,19,LOCALSEARCH-LB,10514.5527,10305.2746,9990.2746,165.0,150.0,0.0, 5444.9379,69931.9225,2.8047,2.75,10305.2746,0.9801,0,0.0,21.72599530499997
20,15,4,19,LOCALSEARCH-HC,11121.7201,10984.5769,10669.5769,165.0,150.0,0.0, 6208.7336,74687.0381,2.8675,2.75,10984.5769,0.9877,0,0.0,6.942810774000009
20,15,4,19,LOCALSEARCH-BFSOPT,10514.5527,10305.2746,9990.2746,165.0,150.0,0.0, 5444.9379,69931.9225,2.8047,2.75,10305.2746,0.9801,0,0.0,74.84821304100001
20,15,4,20,GREEDY,17011.3912,14000.9815,13505.9815,345.0,150.0,-0.0, 7515.9254,94541.8706,4.7917,5.75,14000.9815,0.823,0,0.0,3.4859135039999956
20,15,4,20,LOCALSEARCH-LB,14828.5329,14684.4825,14189.4825,345.0,150.0,-0.0, 7920.297,99326.3776,4.8548,5.75,14684.4825,0.9903,0,0.0,44.317899934000025
